repository_id,pull_request_number,total_files,python_file_count,non_python_file_count,python_similarity,random_mean_similarity,random_median_similarity,random_p05_similarity,random_p95_similarity,random_best_similarity,python_minus_random_mean,random_probability_beats_python
1,1360,2,2,0,0.14119174598720344,0.14119174598720344,0.14119174598720344,0.14119174598720344,0.14119174598720344,0.14119174598720344,0.0,1.0
1,1371,1,1,0,0.06579331064132396,0.06579331064132397,0.06579331064132396,0.06579331064132396,0.06579331064132396,0.06579331064132396,-1.3877787807814457e-17,1.0
1,1393,5,4,1,0.1385657767483241,0.1277427220076132,0.1385657767483241,0.09904092706460935,0.14423515414593388,0.1442351541459339,0.010823054740710908,0.59
1,1422,2,2,0,0.21015597663923027,0.2101559766392303,0.21015597663923027,0.21015597663923027,0.21015597663923027,0.21015597663923027,-2.7755575615628914e-17,1.0
1,1431,2,2,0,0.2105424208673388,0.21054242086733888,0.2105424208673388,0.2105424208673388,0.2105424208673388,0.2105424208673388,-8.326672684688674e-17,1.0
1,1441,1,1,0,0.33868739958037186,0.33868739958037175,0.33868739958037186,0.33868739958037186,0.33868739958037186,0.33868739958037186,1.1102230246251565e-16,1.0
1,1450,2,2,0,0.2146633116552025,0.21466331165520244,0.2146633116552025,0.2146633116552025,0.2146633116552025,0.2146633116552025,5.551115123125783e-17,1.0
1,1463,1,1,0,0.047258812860201005,0.04725881286020099,0.047258812860201005,0.047258812860201005,0.047258812860201005,0.047258812860201005,1.3877787807814457e-17,1.0
1,1480,2,2,0,0.30473713137646047,0.30473713137646047,0.30473713137646047,0.30473713137646047,0.30473713137646047,0.30473713137646047,0.0,1.0
1,1484,4,1,3,0.44135933427443963,0.23460976528588254,0.23349873548871247,0.09595309179276258,0.44135933427443963,0.44135933427443963,0.2067495689885571,0.25
1,1496,1,1,0,0.432497415769514,0.43249741576951384,0.432497415769514,0.432497415769514,0.432497415769514,0.432497415769514,1.6653345369377348e-16,1.0
1,1509,4,2,2,0.4071861086920051,0.29730851656872886,0.3053235992788977,0.14344898152014354,0.4071861086920051,0.4071861086920051,0.10987759212327625,0.146
1,1510,1,1,0,0.4418222716720154,0.4418222716720155,0.4418222716720154,0.4418222716720154,0.4418222716720154,0.4418222716720154,-1.1102230246251565e-16,1.0
1,1530,1,1,0,0.3423084974576157,0.34230849745761566,0.3423084974576157,0.3423084974576157,0.3423084974576157,0.3423084974576157,5.551115123125783e-17,1.0
1,1534,1,1,0,0.2404643725031998,0.24046437250319974,0.2404643725031998,0.2404643725031998,0.2404643725031998,0.2404643725031998,5.551115123125783e-17,1.0
1,1535,1,1,0,0.37443768358987484,0.37443768358987484,0.37443768358987484,0.37443768358987484,0.37443768358987484,0.37443768358987484,0.0,1.0
1,1539,1,1,0,0.14967224495585524,0.14967224495585524,0.14967224495585524,0.14967224495585524,0.14967224495585524,0.14967224495585524,0.0,1.0
1,1560,4,2,2,0.3737169657793553,0.21762646699140825,0.08979154675578502,0.004296941474476123,0.39528696179565914,0.39528696179565914,0.15609049878794706,0.334
